"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",130.392,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",141.317,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",143.252,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",133.19,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",135.566,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",129.61,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",128.578,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",136.107,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",128.79,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",133.548,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",132.965,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",13.296,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",14.091,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",15.127,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",14.69,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",14.689,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",15.186,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",16.26,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",15.645,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",15.898,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",16.65,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",15.745,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",16.893,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",14.425,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",17.926,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",18.467,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",18.547,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",18.504,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",18.929,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",82.465,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",86.434,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",90.719,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",94.329,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",98.764,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",99.719,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",102.323,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",107.351,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",103.767,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",101.771,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",108.711,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",108.482,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",107.53,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",109.779,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",111.857,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",110.551,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",111.175,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",110.749,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",13.478,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",13.97,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",14.65,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",15.233,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",15.763,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",16.629,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",17.175,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",17.328,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",17.657,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",18.11,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",18.766,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",19.459,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",19.605,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",20.566,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",20.254,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",20.78,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",21.18,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",21.646,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",72.651,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",74.739,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",82.656,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",89.472,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",96.69,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",99.583,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",101.524,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",105.342,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",107.977,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",107.547,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",117.862,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",117.645,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",126.248,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",135.772,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",135.168,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",135.596,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",138.71,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",137.993,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",133.808,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",134.11,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",135.615,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",140.794,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",141.922,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",141.082,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",135.53,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",139.393,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",134.647,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",114.389,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",132.343,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",126.557,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",122.506,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",116.145,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",105.674,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",92.837,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",91.598,
"UKR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",89.411,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",31.292,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",43.578,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",42.996,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",42.353,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",41.814,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",44.481,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",46.284,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",50.229,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",59.41,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",63.619,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",61.446,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",60.804,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",64.075,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",67.759,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",77,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",84.886,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",90.302,
"ARE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",75.594,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.098,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.724,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.531,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.543,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.906,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.012,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",3.258,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",3.249,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",4.208,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.153,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",4.072,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",4.417,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",4.695,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",4.613,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",4.691,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",5.022,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",5.241,
"URY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",5.126,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",28.739,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",30.648,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",33.445,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",35.114,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",38.999,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",41.294,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",42.323,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",45.553,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",48.729,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",53.185,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",58.604,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",58.705,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",59.466,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",61.108,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",68.359,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",63.068,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",69.455,
"VNM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",72.095,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",6.327,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",6.515,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",6.701,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",6.885,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",7.044,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",7.235,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",7.35,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",7.437,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",7.642,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",7.797,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",8.015,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",8.417,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",8.822,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",9.075,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",9.448,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",9.683,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",9.942,
"ZMB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",10.456,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",10022.316,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",10107.776,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",10322.609,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",10689.335,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",11165.82,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",11478.039,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",11812.248,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",12132.652,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",12274.202,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",12155.69,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",12833.246,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",13035.417,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",13196.944,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",13390.894,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",13568.857,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",13586.077,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",13702.204,
"WLD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",13994.483,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",13.541,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",14.745,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",15.735,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",16.54,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",18.051,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",16.016,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",17,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",16.546,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",16.849,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",15.18,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",15.647,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",16.224,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",14.579,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",14.924,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",13.28,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",14.764,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",15.289,
"SRB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",15.622,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",,"L"
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",,"L"
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",,"L"
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",,"L"
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",,"L"
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",1.021,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",1.133,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",1.126,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",1.212,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",0.961,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",1.128,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",1.124,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",1.057,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",0.98,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",0.956,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",0.999,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",0.971,
"MNE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",1.018,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1694.383,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",1734.209,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",1733.28,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1773.2,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",1789.673,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",1796.385,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",1804.262,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",1773.767,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",1767.016,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",1663.695,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",1730.149,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",1667.241,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",1653.438,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",1634.756,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",1570.834,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",1589.302,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",1597.448,
"EU28","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",1618.766,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",5335.754,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",5319.647,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",5362.015,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",5438.796,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",5543.274,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",5576.045,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",5591.174,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",5613.883,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",5539.196,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",5297.745,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",5471.258,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",5370.149,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",5329.184,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",5374.22,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",5322.958,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",5320.864,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",5332.449,
"OECD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",5366.096,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",8063.599,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",8098.912,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",8246.697,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",8550.793,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",8908.755,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",9140.033,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",9391.152,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",9630.725,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",9692.611,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",9610.83,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",10149.082,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",10308.359,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",10415.508,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",10537.395,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",10669.044,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",10675.685,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",10706.069,
"G20","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",10927.093,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",6.811,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",7.051,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",7.316,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",7.885,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",7.943,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",7.508,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",8.425,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",9.147,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",10.091,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",11.156,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",11.195,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",11.606,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",13.043,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",13.2,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",17.401,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",15.289,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",13.603,
"AGO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",13.044,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",8.182,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",8.364,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",8.679,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",9.094,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",9.285,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",10.644,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",11.124,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",11.987,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",12.794,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",12.294,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",12.676,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",12.696,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",12.085,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",14.06,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",13.484,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",14.259,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",14.065,
"BHR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",14.177,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1.983,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.109,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.262,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.386,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.491,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.5,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.949,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",3.207,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.278,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",3.439,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",3.564,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",3.562,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",3.6,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",3.927,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",4.051,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",4.311,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",4.785,
"BEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",4.964,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.678,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.915,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",4.651,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",4.766,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",4.836,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",5.331,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",5.412,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",5.524,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",5.637,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",5.872,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",6.369,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",6.834,
